sentence,predicted_emotion,confidence
This this decision has left me heartbroken.,sadness,0.9874188303947449
My jaw dropped when I saw this memory!,surprise,0.8411658406257629
My affection for my family grows every day.,joy,0.8862383961677551
I'm indifferent about my finances.,disgust,0.45375898480415344
I can't stop smiling about this event!,joy,0.975547730922699
I cherish this memory more than words can say.,joy,0.6002755165100098
My heart aches because of the news.,sadness,0.9590686559677124
I'm enraged by this opportunity!,anger,0.9856448173522949
this situation left me speechless!,surprise,0.5071380138397217
I'm thinking about my health.,fear,0.37650707364082336
this situation is making me feel so lonely.,sadness,0.9799450635910034
This this decision has left me heartbroken.,sadness,0.9874188303947449
My love for this discovery knows no bounds.,joy,0.9501075744628906
I'm paralyzed with fear about my relationship.,fear,0.9868128895759583
I'm paralyzed with fear about this song.,fear,0.9882474541664124
This the past has left me heartbroken.,sadness,0.9850708246231079
I'm so mad I can't even think straight about this memory!,anger,0.809641420841217
My heart races whenever I think about my family.,fear,0.3022417724132538
I can't handle the fear of this surprise.,surprise,0.5262566804885864
I'm grieving over this decision.,sadness,0.9822832942008972
this opportunity took me completely by surprise!,surprise,0.949096143245697
the weather doesn't affect me much.,neutral,0.6068699955940247
This this conversation is neither good nor bad.,disgust,0.8020606637001038
I'm in the depths of despair because of this memory.,fear,0.900665819644928
I'm in the depths of despair because of my relationship.,fear,0.9188966155052185
I'm astonished by this gift!,surprise,0.978805661201477
this conversation has me seeing red!,surprise,0.7522830367088318
I'm head over heels for my job!,anger,0.5435160994529724
My jaw dropped when I saw the news!,surprise,0.8473514318466187
the weather is just normal.,neutral,0.7960291504859924
I noticed this discovery today.,surprise,0.6685721278190613
I'm enraged by my family!,anger,0.9870217442512512
Wow! I can't believe this decision happened!,surprise,0.9777355194091797
this gift is my worst nightmare!,disgust,0.6469921469688416
I'm completely enamored with this song!,joy,0.9355695247650146
My jaw dropped when I saw my family!,surprise,0.6385996341705322
This this achievement makes me so angry I could scream!,anger,0.9891065955162048
this failure doesn't affect me much.,neutral,0.5103588700294495
This this realization brings me so much happiness!,joy,0.9863155484199524
I feel absolutely delighted by the future.,joy,0.9919356107711792
this conversation has me seeing red!,surprise,0.7522830367088318
this discovery took me completely by surprise!,surprise,0.9606321454048157
What an unexpected my job!,surprise,0.8970056176185608
this conversation doesn't affect me much.,neutral,0.8832718133926392
I never expected this decision to happen!,surprise,0.9431445598602295
I'm thrilled beyond words about this place!,joy,0.9606289863586426
I can't stop crying about this event.,sadness,0.8916816115379333
the news is making me feel so lonely.,sadness,0.9875825047492981
I feel such deep love for this memory.,joy,0.9341186881065369
I'm over the moon about my relationship!,surprise,0.5642743110656738
the future is the love of my life!,joy,0.7503601312637329
Tears won't stop falling because of this challenge.,sadness,0.7364872097969055
I'm grieving over this conversation.,sadness,0.9810475707054138
I can't handle the fear of my family.,fear,0.9908297061920166
I never expected my finances to happen!,surprise,0.9231792092323303
What an unexpected my health!,surprise,0.9264621734619141
I'm over the moon about this song!,surprise,0.5176523327827454
My heart aches because of my friends.,sadness,0.9769371747970581
How dare they this achievement!,anger,0.981695294380188
my family doesn't affect me much.,sadness,0.8322721719741821
this memory is just normal.,neutral,0.9350992441177368
I'm astonished by this gift!,surprise,0.978805661201477
I never expected this book to happen!,surprise,0.9472816586494446
this surprise is just normal.,surprise,0.9689756035804749
I can't handle the fear of this book.,fear,0.9893364906311035
I'm paralyzed with fear about this discovery.,fear,0.9893670678138733
Tears won't stop falling because of the news.,sadness,0.8787837028503418
I'm head over heels for this memory!,anger,0.3769678473472595
this memory left me speechless!,surprise,0.6894189119338989
I feel absolutely delighted by this food.,joy,0.9904006123542786
My affection for this conversation grows every day.,joy,0.6196503639221191
this realization is making me feel so lonely.,sadness,0.9803063869476318
the weather is just normal.,neutral,0.7960291504859924
I'm completely shocked by this failure!,surprise,0.9759963750839233
I'm astonished by my relationship!,surprise,0.9738715291023254
I'm so mad I can't even think straight about this gift!,anger,0.8425242900848389
I can't stop smiling about my job!,joy,0.9707604646682739
I never expected my health to happen!,surprise,0.9119548201560974
this song took me completely by surprise!,surprise,0.9447475075721741
I'm shaking with fear because of this memory.,fear,0.9939509630203247
this decision is the love of my life!,joy,0.5486078858375549
I'm grieving over this event.,sadness,0.9837840795516968
I'm paralyzed with fear about this challenge.,fear,0.988576352596283
This the future came out of nowhere!,surprise,0.8633666038513184
this surprise is making me livid!,anger,0.8815586566925049
I'm flabbergasted by this gift!,surprise,0.8295584917068481
This this decision is quite ordinary.,neutral,0.5496832728385925
This this situation is quite ordinary.,neutral,0.6678784489631653
I never expected this situation to happen!,surprise,0.9375792741775513
I can't stop smiling about this memory!,joy,0.9511590003967285
My soul is filled with love because of this song.,joy,0.6730846166610718
I'm thinking about my finances.,fear,0.37897950410842896
I'm head over heels for this food!,surprise,0.4002564251422882
My anxiety about this failure is overwhelming.,fear,0.9912699460983276
I never expected this opportunity to happen!,surprise,0.944343090057373
I observed this food without much reaction.,disgust,0.976306140422821
My blood is boiling because of this place!,anger,0.9896384477615356
my relationship is my worst nightmare!,fear,0.8042507767677307
this failure makes my heart flutter!,fear,0.5392963290214539
I'm terrified of this moment!,fear,0.991588294506073
I'm astonished by this realization!,surprise,0.9777843952178955
I'm completely shocked by my finances!,surprise,0.978601336479187
I'm head over heels for this gift!,surprise,0.3422313630580902
I adore the weather with all my heart!,joy,0.9842218160629272
I'm terrified of this moment!,fear,0.991588294506073
This this surprise came out of nowhere!,surprise,0.9691605567932129
I'm completely enamored with this challenge!,joy,0.9659035801887512
My heart aches because of the future.,sadness,0.9548957347869873
I'm over the moon about this conversation!,surprise,0.6781694889068604
I'm grieving over the future.,sadness,0.9789930582046509
This this realization brings me so much happiness!,joy,0.9863155484199524
I'm grieving over this surprise.,surprise,0.9266761541366577
I can't stop crying about this achievement.,sadness,0.5829797387123108
I can't stop smiling about this realization!,joy,0.9546886086463928
This this achievement brings me so much happiness!,joy,0.986299455165863
I'm thrilled beyond words about this moment!,joy,0.9565707445144653
I'm over the moon about my job!,anger,0.46237555146217346
this failure is the love of my life!,anger,0.48823365569114685
My anxiety about this achievement is overwhelming.,fear,0.9901643395423889
this discovery doesn't affect me much.,neutral,0.8208945393562317
I feel such deep love for the past.,sadness,0.4256308078765869
This my finances scares me to death!,fear,0.9779207110404968
I'm absolutely furious about the future!,anger,0.983767032623291
I'm flabbergasted by this decision!,surprise,0.9402519464492798
this surprise makes me feel ecstatic!,joy,0.876819372177124
This my finances has left me heartbroken.,sadness,0.9885750412940979
I'm flabbergasted by this failure!,surprise,0.9577464461326599
My soul is filled with love because of this opportunity.,joy,0.9351336359977722
My jaw dropped when I saw this decision!,surprise,0.8182542324066162
this opportunity is making me feel so lonely.,sadness,0.9820152521133423
this realization makes me feel ecstatic!,joy,0.9849029779434204
I'm boiling with rage because of this discovery.,anger,0.9921810626983643
This this discovery scares me to death!,fear,0.9740691781044006
I'm completely shocked by the past!,surprise,0.9769154787063599
I'm in the depths of despair because of this surprise.,fear,0.9218175411224365
I feel absolutely delighted by this situation.,joy,0.9909047484397888
This this moment has left me heartbroken.,sadness,0.987080991268158
I'm overwhelmed with sorrow about this gift.,sadness,0.6695584654808044
This is the best day ever because of this realization!,joy,0.8469070792198181
My blood is boiling because of these changes!,anger,0.9918311238288879
I'm absolutely furious about this realization!,anger,0.9826743006706238
This this decision is neither good nor bad.,disgust,0.5297880172729492
How dare they my health!,anger,0.985458254814148
My love for this surprise knows no bounds.,surprise,0.6821194291114807
this opportunity makes my heart flutter!,fear,0.700202465057373
this failure left me speechless!,surprise,0.43652480840682983
This this achievement scares me to death!,fear,0.9795638918876648
I'm enraged by my finances!,anger,0.9859936237335205
I'm terrified of the past!,fear,0.9912341237068176
I noticed my finances today.,surprise,0.6974489688873291
I'm over the moon about the weather!,surprise,0.43153730034828186
I'm terrified of this surprise!,fear,0.9548635482788086
My affection for the news grows every day.,joy,0.7408611178398132
I cherish my health more than words can say.,joy,0.7311463952064514
I'm thrilled beyond words about my health!,joy,0.9590657949447632
my health happened as expected.,sadness,0.4101063013076782
This this opportunity came out of nowhere!,surprise,0.9175630211830139
I'm terrified of my health!,fear,0.9930145740509033
My soul is filled with love because of my finances.,sadness,0.7936373353004456
I can't stop crying about my job.,sadness,0.9656616449356079
My jaw dropped when I saw these changes!,surprise,0.8969254493713379
this memory is just normal.,neutral,0.9350992441177368
My heart aches because of my health.,sadness,0.962648332118988
I'm shaking with fear because of this decision.,fear,0.9941704273223877
How dare they my family!,anger,0.9878467917442322
I'm so happy about this conversation!,joy,0.9863990545272827
I noticed the future today.,surprise,0.7105531692504883
I adore this opportunity with all my heart!,joy,0.984485387802124
I'm shaking with fear because of the future.,fear,0.9943515062332153
What a wonderful this song we're experiencing!,joy,0.9412867426872253
I'm over the moon about my job!,anger,0.46237555146217346
This my relationship brings me so much happiness!,joy,0.9856290221214294
I can't sleep because I'm so scared of the news.,fear,0.9911333918571472
I adore this conversation with all my heart!,joy,0.9784843325614929
What an unexpected this failure!,surprise,0.9683179259300232
this achievement happened as expected.,surprise,0.4465961158275604
this achievement is just normal.,neutral,0.7816938161849976
My blood is boiling because of the future!,anger,0.9924644231796265
I'm indifferent about this achievement.,disgust,0.675133228302002
This the future scares me to death!,fear,0.9725340604782104
I'm so mad I can't even think straight about this realization!,anger,0.8459915518760681
I'm astonished by this movie!,surprise,0.9767871499061584
My soul is filled with love because of my friends.,joy,0.7361284494400024
What an unexpected this achievement!,surprise,0.9215789437294006
I'm grieving over this conversation.,sadness,0.9810475707054138
I'm in the depths of despair because of this event.,fear,0.8893284201622009
The thought of the future fills me with dread.,fear,0.9878246784210205
I'm feeling so down about this gift...,sadness,0.9852783679962158
My love for my relationship knows no bounds.,sadness,0.6272000670433044
I'm overwhelmed with sorrow about my job.,sadness,0.8509005308151245
My affection for this song grows every day.,joy,0.6417985558509827
I'm over the moon about this decision!,surprise,0.44964221119880676
I'm in the depths of despair because of this situation.,fear,0.9138058423995972
I'm head over heels for this failure!,anger,0.6190162301063538
I never expected my health to happen!,surprise,0.9119548201560974
I never expected the news to happen!,surprise,0.9425135254859924
My heart is full of joy because of this situation.,joy,0.9895815849304199
the past is my worst nightmare!,disgust,0.5623984336853027
This this moment has me feeling blue.,sadness,0.9202313423156738
I'm completely enamored with my family!,joy,0.8364580869674683
This the news is completely unacceptable!,disgust,0.4903585612773895
this failure is my worst nightmare!,disgust,0.5235680341720581
I feel absolutely delighted by this book.,joy,0.9905923008918762
these changes is my worst nightmare!,disgust,0.670417845249176
Tears won't stop falling because of this situation.,sadness,0.7828617691993713
this gift doesn't affect me much.,neutral,0.7761996984481812
I'm indifferent about this place.,disgust,0.8024829030036926
I'm thinking about my health.,fear,0.37650707364082336
this food is making me feel so lonely.,sadness,0.9759101867675781
I'm shaking with fear because of this failure.,fear,0.9939538836479187
this book is making me feel so lonely.,sadness,0.9827734231948853
these changes happened as expected.,neutral,0.7864741683006287
I can't sleep because I'm so scared of my relationship.,fear,0.9913109540939331
I adore this gift with all my heart!,joy,0.9806786179542542
I feel such deep love for this place.,joy,0.9531453251838684
this failure is making me feel so lonely.,sadness,0.9801902174949646
Wow! I can't believe this place happened!,surprise,0.9774461388587952
I never expected this song to happen!,surprise,0.9495153427124023
Tears won't stop falling because of this song.,sadness,0.7705591320991516
This my family is quite ordinary.,surprise,0.6026803851127625
This my job has me feeling blue.,sadness,0.9307428002357483
How dare they this surprise!,anger,0.6198326349258423
My heart is full of joy because of this moment.,joy,0.9902799725532532
Tears won't stop falling because of this surprise.,surprise,0.8088459968566895
I feel absolutely delighted by the news.,joy,0.991209864616394
This the past has left me heartbroken.,sadness,0.9850708246231079
this opportunity is just normal.,joy,0.38356372714042664
This my finances has left me heartbroken.,sadness,0.9885750412940979
I'm thinking about this challenge.,joy,0.7116986513137817
I'm over the moon about this moment!,surprise,0.5986375212669373
I'm grieving over my relationship.,sadness,0.9813242554664612
My soul is filled with love because of this book.,joy,0.824268102645874
I'm enraged by the future!,anger,0.9858885407447815
this gift has me seeing red!,joy,0.6328409910202026
I can't stop smiling about my relationship!,joy,0.9605287909507751
I adore this moment with all my heart!,joy,0.9819086790084839
My jaw dropped when I saw this book!,surprise,0.9059977531433105
I'm enraged by this moment!,anger,0.9852484464645386
What an unexpected my family!,surprise,0.8865463733673096
I can't sleep because I'm so scared of this discovery.,fear,0.9903262257575989
I'm boiling with rage because of this movie.,anger,0.9888380765914917
I'm indifferent about this situation.,disgust,0.567813515663147
I'm head over heels for this situation!,anger,0.46974465250968933
these changes took me completely by surprise!,surprise,0.9626858830451965
this place makes me feel ecstatic!,joy,0.9871440529823303
My heart aches because of this moment.,sadness,0.9458227753639221
I can't handle the fear of this surprise.,surprise,0.5262566804885864
This this discovery is neither good nor bad.,disgust,0.7408852577209473
My heart is full of joy because of the past.,joy,0.979706883430481
this movie is just normal.,neutral,0.900551438331604
I'm completely enamored with my family!,joy,0.8364580869674683
my relationship is just normal.,joy,0.6711463928222656
this achievement doesn't affect me much.,neutral,0.7488043308258057
My affection for the past grows every day.,joy,0.37176820635795593
I'm in the depths of despair because of this place.,fear,0.8984875679016113
this decision is making me feel so lonely.,sadness,0.9799041748046875
I'm astonished by my family!,surprise,0.9764991402626038
I'm feeling so down about this song...,sadness,0.9780831933021545
My anxiety about this conversation is overwhelming.,fear,0.9907166361808777
this gift doesn't affect me much.,neutral,0.7761996984481812
How dare they this movie!,anger,0.9762152433395386
this conversation happened as expected.,neutral,0.7111818790435791
I adore these changes with all my heart!,joy,0.9628828167915344
I'm over the moon about this book!,surprise,0.6010258793830872
I'm completely enamored with the weather!,joy,0.9670101404190063
I can't stop crying about this gift.,sadness,0.7828429341316223
I'm overwhelmed with sorrow about the weather.,sadness,0.6724846363067627
this event took me completely by surprise!,surprise,0.9438216090202332
This these changes is quite ordinary.,surprise,0.451370507478714
this discovery took me completely by surprise!,surprise,0.9606321454048157
I noticed this movie today.,surprise,0.6555511355400085
What a wonderful this movie we're experiencing!,joy,0.9571501016616821
I'm astonished by this memory!,surprise,0.9749831557273865
this surprise is my worst nightmare!,fear,0.3760659992694855
This the past makes me so angry I could scream!,anger,0.9855420589447021
This these changes came out of nowhere!,surprise,0.9157726168632507
My blood is boiling because of the future!,anger,0.9924644231796265
My affection for this gift grows every day.,joy,0.7980471253395081
I adore this place with all my heart!,joy,0.9797183275222778
I never expected my friends to happen!,surprise,0.9312193989753723
This my family scares me to death!,fear,0.982014000415802
What an unexpected this situation!,surprise,0.9606860876083374
I'm in the depths of despair because of this failure.,fear,0.8323824405670166
I feel such deep love for this surprise.,surprise,0.5570670962333679
I'm over the moon about this challenge!,surprise,0.37584036588668823
I'm paralyzed with fear about this moment.,fear,0.9898062348365784
this challenge makes my heart flutter!,fear,0.695650041103363
This this surprise has left me heartbroken.,sadness,0.9515472054481506
This my health is completely unacceptable!,fear,0.3949817717075348
The thought of the future fills me with dread.,fear,0.9878246784210205
This this realization has left me heartbroken.,sadness,0.9860039353370667
This this discovery makes me so angry I could scream!,anger,0.9883946180343628
There's nothing special about this challenge.,neutral,0.8807106018066406
There's nothing special about my friends.,neutral,0.7734394073486328
How dare they my friends!,anger,0.9863260984420776
I'm flabbergasted by my family!,surprise,0.8086398839950562
I'm completely shocked by this discovery!,surprise,0.9776905179023743
What a wonderful my relationship we're experiencing!,joy,0.938011109828949
This this book has left me heartbroken.,sadness,0.9878038167953491
I'm so happy about my relationship!,joy,0.9839587211608887
my relationship is making me feel so lonely.,sadness,0.9912061095237732
my job happened as expected.,surprise,0.6730603575706482
I'm grieving over the past.,sadness,0.9788249135017395
this opportunity is just normal.,joy,0.38356372714042664
I'm astonished by this achievement!,surprise,0.9773975014686584
I'm boiling with rage because of the weather.,anger,0.991852343082428
My blood is boiling because of this memory!,anger,0.9925615191459656
This the future is neither good nor bad.,neutral,0.5236170291900635
My heart races whenever I think about the weather.,surprise,0.34355756640434265
I can't stop smiling about this memory!,joy,0.9511590003967285
this movie is the love of my life!,joy,0.8248087167739868
I'm so mad I can't even think straight about the news!,anger,0.8252471685409546
I'm so mad I can't even think straight about this achievement!,anger,0.8567900061607361
My heart races whenever I think about this challenge.,fear,0.5046579241752625
I'm enraged by this song!,anger,0.9860650300979614
I'm head over heels for this situation!,anger,0.46974465250968933
I'm thrilled beyond words about the weather!,joy,0.9582988619804382
I'm astonished by my friends!,surprise,0.9768094420433044
these changes is making me livid!,anger,0.9798633456230164
this song is my worst nightmare!,disgust,0.7088855504989624
This this place scares me to death!,fear,0.9406797885894775
I'm so happy about this achievement!,joy,0.9825373291969299
My jaw dropped when I saw this opportunity!,surprise,0.7922090888023376
this song is the love of my life!,joy,0.802924633026123
This this realization brings me so much happiness!,joy,0.9863155484199524
I'm indifferent about the future.,disgust,0.48055124282836914
My soul is filled with love because of this food.,joy,0.7682549953460693
This this discovery has left me heartbroken.,sadness,0.9851238131523132
This this place scares me to death!,fear,0.9406797885894775
I'm enraged by this surprise!,anger,0.9645009636878967
What a wonderful this challenge we're experiencing!,joy,0.9234685301780701
this moment is my worst nightmare!,disgust,0.6148384809494019
This my family is completely unacceptable!,anger,0.8110681772232056
I can't sleep because I'm so scared of the future.,fear,0.9907644987106323
the weather left me speechless!,fear,0.6644272208213806
I can't sleep because I'm so scared of this situation.,fear,0.990213930606842
This this achievement came out of nowhere!,surprise,0.9307271838188171
I'm thrilled beyond words about my relationship!,joy,0.9654648303985596
This my finances came out of nowhere!,surprise,0.9174664616584778
This this failure scares me to death!,fear,0.9801400303840637
I'm terrified of this situation!,fear,0.9915283918380737
I'm paralyzed with fear about this song.,fear,0.9882474541664124
My affection for my family grows every day.,joy,0.8862383961677551
My blood is boiling because of the future!,anger,0.9924644231796265
I'm completely shocked by my job!,surprise,0.9780322313308716
I'm so happy about this book!,joy,0.9801605343818665
Tears won't stop falling because of my relationship.,sadness,0.8728339672088623
I'm completely shocked by the news!,surprise,0.9789816737174988
my job makes my heart flutter!,fear,0.5230951309204102
I feel such deep love for the weather.,joy,0.9453349113464355
This this achievement has left me heartbroken.,sadness,0.9879000186920166
This is the best day ever because of my family!,joy,0.9482176899909973
Tears won't stop falling because of this discovery.,sadness,0.6801443696022034
I'm terrified of the news!,fear,0.9923481941223145
I observed this memory without much reaction.,disgust,0.660762369632721
I'm enraged by my family!,anger,0.9870217442512512
this situation is just normal.,neutral,0.9101191163063049
My heart races whenever I think about this gift.,surprise,0.6506373882293701
my relationship makes my heart flutter!,fear,0.49456465244293213
I'm feeling so down about this song...,sadness,0.9780831933021545
I observed this realization without much reaction.,disgust,0.7768495678901672
I'm grieving over this conversation.,sadness,0.9810475707054138
My heart aches because of my family.,sadness,0.9787889719009399
My blood is boiling because of my finances!,anger,0.9927318692207336
I'm overwhelmed with sorrow about this achievement.,sadness,0.767549455165863
Wow! I can't believe my health happened!,surprise,0.9786894917488098
the weather makes my heart flutter!,fear,0.6528301239013672
My heart aches because of the future.,sadness,0.9548957347869873
I'm thrilled beyond words about the future!,joy,0.9616273641586304
I noticed this moment today.,surprise,0.7985544800758362
I noticed this book today.,surprise,0.7343343496322632
Tears won't stop falling because of my health.,sadness,0.8893855214118958
My heart aches because of these changes.,sadness,0.9311828017234802
I can't stop smiling about this place!,joy,0.9686564207077026
I'm boiling with rage because of this book.,anger,0.9914643168449402
This my friends makes me so angry I could scream!,anger,0.982488751411438
This this conversation came out of nowhere!,surprise,0.9279187321662903
This the future is completely unacceptable!,anger,0.7074503898620605
This this place scares me to death!,fear,0.9406797885894775
This this book is completely unacceptable!,anger,0.5147020816802979
I'm enraged by this moment!,anger,0.9852484464645386
this movie is just normal.,neutral,0.900551438331604
I adore this book with all my heart!,joy,0.9828071594238281
I can't stop crying about the past.,sadness,0.8820345401763916
My affection for my finances grows every day.,joy,0.565290093421936
My love for my health knows no bounds.,joy,0.4564180076122284
I can't stop smiling about my health!,joy,0.9679473042488098
I can't sleep because I'm so scared of the news.,fear,0.9911333918571472
I feel absolutely delighted by the future.,joy,0.9919356107711792
I can't sleep because I'm so scared of this discovery.,fear,0.9903262257575989
My jaw dropped when I saw the future!,surprise,0.7196382284164429
I observed this event without much reaction.,disgust,0.789496660232544
This is the best day ever because of this place!,joy,0.8003528714179993
I cherish the future more than words can say.,joy,0.8804387450218201
Tears won't stop falling because of my finances.,sadness,0.912544846534729
I adore this failure with all my heart!,joy,0.9385163187980652
this surprise took me completely by surprise!,surprise,0.9649918079376221
my friends makes my heart flutter!,surprise,0.49817001819610596
This the future has me feeling blue.,sadness,0.9384061694145203
I'm feeling so down about this surprise...,surprise,0.9743971228599548
I cherish this conversation more than words can say.,joy,0.8625890016555786
I can't sleep because I'm so scared of this food.,fear,0.9897940158843994
My heart races whenever I think about this discovery.,surprise,0.47583308815956116
How dare they my family!,anger,0.9878467917442322
I cherish the weather more than words can say.,joy,0.8665465116500854
my family left me speechless!,surprise,0.5753259658813477
I'm over the moon about my job!,anger,0.46237555146217346
I can't stop smiling about my family!,joy,0.9782193899154663
I can't stop smiling about this gift!,joy,0.9763592481613159
I'm flabbergasted by this conversation!,surprise,0.9443908929824829
This this event is completely unacceptable!,anger,0.6170119643211365
My affection for this failure grows every day.,disgust,0.5477195978164673
I'm head over heels for my finances!,anger,0.5569843649864197
my health has me seeing red!,sadness,0.42814546823501587
this failure has me seeing red!,anger,0.5433030128479004
I feel such deep love for the weather.,joy,0.9453349113464355
My heart aches because of this moment.,sadness,0.9458227753639221
this memory makes me feel ecstatic!,joy,0.9885125160217285
I'm overwhelmed with sorrow about this food.,sadness,0.6843550801277161
What an unexpected my friends!,surprise,0.8373258709907532
I'm feeling so down about the past...,sadness,0.9680995941162109
My blood is boiling because of my health!,anger,0.9909046292304993
I'm enraged by this gift!,anger,0.9855076670646667
I'm over the moon about this event!,surprise,0.7344675660133362
I'm in the depths of despair because of this achievement.,fear,0.8284624218940735
This this achievement is neither good nor bad.,disgust,0.650068998336792
I noticed the future today.,surprise,0.7105531692504883
this book doesn't affect me much.,neutral,0.4855607748031616
I'm astonished by this challenge!,surprise,0.9770480394363403
this moment is the love of my life!,joy,0.643617570400238
This this opportunity is completely unacceptable!,anger,0.8244149684906006
How dare they the news!,anger,0.9813868403434753
this surprise is just normal.,surprise,0.9689756035804749
This this realization scares me to death!,fear,0.9716236591339111
This my relationship has me feeling blue.,sadness,0.8821896314620972
I feel such deep love for this food.,joy,0.9400455355644226
What an unexpected this moment!,surprise,0.9443694353103638
this situation has me seeing red!,surprise,0.4591914117336273
this conversation has me seeing red!,surprise,0.7522830367088318
this situation took me completely by surprise!,surprise,0.9634377360343933
My affection for my relationship grows every day.,joy,0.6360825896263123
I'm so mad I can't even think straight about this failure!,anger,0.8699329495429993
I'm indifferent about this conversation.,disgust,0.6713384985923767
I never expected this achievement to happen!,surprise,0.9429901242256165
I'm astonished by this realization!,surprise,0.9777843952178955
I'm overwhelmed with sorrow about my finances.,sadness,0.5645678043365479
I'm paralyzed with fear about these changes.,fear,0.9859711527824402
I'm shaking with fear because of my job.,fear,0.9949801564216614
My heart races whenever I think about my health.,fear,0.5342438220977783
This my job has me feeling blue.,sadness,0.9307428002357483
This this achievement has me feeling blue.,sadness,0.8826996088027954
This my relationship came out of nowhere!,surprise,0.883131742477417
How dare they my job!,anger,0.9891932606697083
Wow! I can't believe the weather happened!,surprise,0.9787089228630066
I feel absolutely delighted by my friends.,joy,0.9908556938171387
This this conversation makes me so angry I could scream!,anger,0.9880362749099731
My jaw dropped when I saw this failure!,surprise,0.7169665098190308
This is the best day ever because of this surprise!,surprise,0.7737270593643188
The thought of this song fills me with dread.,fear,0.9901092052459717
these changes left me speechless!,surprise,0.6536744236946106
I observed this failure without much reaction.,disgust,0.7060166597366333
My jaw dropped when I saw this failure!,surprise,0.7169665098190308
My heart aches because of this challenge.,sadness,0.947903573513031
My anxiety about this surprise is overwhelming.,surprise,0.7345566153526306
I can't sleep because I'm so scared of this situation.,fear,0.990213930606842
The thought of this surprise fills me with dread.,fear,0.9676710963249207
the weather is the love of my life!,joy,0.7697543501853943
this achievement took me completely by surprise!,surprise,0.9615349769592285
the past left me speechless!,fear,0.7123480439186096
this decision makes me feel ecstatic!,joy,0.9820386171340942
This my finances makes me so angry I could scream!,anger,0.9855244755744934
My blood is boiling because of this gift!,anger,0.9919695258140564
I noticed this event today.,surprise,0.7880958914756775
this movie happened as expected.,neutral,0.43602561950683594
This this memory makes me so angry I could scream!,anger,0.986786425113678
I'm over the moon about this realization!,surprise,0.657130777835846
This this place is neither good nor bad.,disgust,0.9321080446243286
I noticed my friends today.,surprise,0.6880720257759094
My soul is filled with love because of this gift.,joy,0.9169864654541016
This is the best day ever because of the future!,joy,0.816429615020752
this discovery took me completely by surprise!,surprise,0.9606321454048157
How dare they this event!,anger,0.981819748878479
I noticed this event today.,surprise,0.7880958914756775
I'm in the depths of despair because of this place.,fear,0.8984875679016113
I'm thinking about this memory.,neutral,0.7323592901229858
My heart races whenever I think about my finances.,fear,0.5290084481239319
I'm completely enamored with this place!,joy,0.9607498645782471
I'm terrified of this song!,fear,0.9915564060211182
What a wonderful my health we're experiencing!,joy,0.9451465010643005
I'm so mad I can't even think straight about this place!,anger,0.8175250291824341
My heart races whenever I think about this event.,surprise,0.46311184763908386
My heart is full of joy because of this discovery.,joy,0.990643322467804
This this failure came out of nowhere!,surprise,0.6902064681053162
this decision left me speechless!,surprise,0.47678983211517334
I can't stop crying about this moment.,sadness,0.8554904460906982
This my job makes me so angry I could scream!,anger,0.9854427576065063
I can't stop smiling about this challenge!,joy,0.9752922654151917
There's nothing special about this moment.,neutral,0.6586812734603882
My heart is full of joy because of this decision.,joy,0.9902384281158447
Wow! I can't believe the news happened!,surprise,0.9794416427612305
This this conversation has me feeling blue.,sadness,0.8973085284233093
My heart is full of joy because of this opportunity.,joy,0.9911779761314392
I can't sleep because I'm so scared of this gift.,fear,0.9904886484146118
I'm over the moon about this situation!,surprise,0.4578346610069275
my family took me completely by surprise!,surprise,0.9564005136489868
I'm terrified of this place!,fear,0.990603506565094
My anxiety about the news is overwhelming.,fear,0.9925186634063721
I'm astonished by this realization!,surprise,0.9777843952178955
my job is making me livid!,anger,0.9903648495674133
my family makes my heart flutter!,fear,0.44627970457077026
I noticed this challenge today.,surprise,0.6236422657966614
I'm terrified of this achievement!,fear,0.9916530251502991
I'm paralyzed with fear about my job.,fear,0.9900644421577454
this surprise has me seeing red!,surprise,0.9623927474021912
this book happened as expected.,surprise,0.521052896976471
I'm completely shocked by this conversation!,surprise,0.9762430787086487
I'm in the depths of despair because of this surprise.,fear,0.9218175411224365
This the weather makes me so angry I could scream!,anger,0.9853885769844055
the future left me speechless!,fear,0.6637737154960632
this realization is my worst nightmare!,disgust,0.6219531297683716
This the past scares me to death!,fear,0.9769929647445679
I'm flabbergasted by this song!,surprise,0.9279127717018127
I'm overwhelmed with sorrow about my family.,surprise,0.4850233495235443
I'm so mad I can't even think straight about this event!,anger,0.8306689262390137
This is the best day ever because of my relationship!,joy,0.9259814620018005
My heart is full of joy because of the news.,joy,0.988887369632721
I'm in the depths of despair because of these changes.,fear,0.8216634392738342
This this failure makes me so angry I could scream!,anger,0.9893054962158203
I'm feeling so down about this challenge...,sadness,0.98468416929245
My love for this discovery knows no bounds.,joy,0.9501075744628906
My heart races whenever I think about this surprise.,surprise,0.9752991199493408
this challenge doesn't affect me much.,neutral,0.7578262686729431
This this food is neither good nor bad.,disgust,0.8695157766342163
I adore this challenge with all my heart!,joy,0.9826065301895142
There's nothing special about this moment.,neutral,0.6586812734603882
this moment is just normal.,neutral,0.8454440832138062
This this song makes me so angry I could scream!,anger,0.987597644329071
This my family came out of nowhere!,surprise,0.9145321249961853
I adore this conversation with all my heart!,joy,0.9784843325614929
this opportunity is making me feel so lonely.,sadness,0.9820152521133423
