text,emotion,confidence_score
I noticed this movie today.,surprise,0.6555511355400085
I'm flabbergasted by this decision!,surprise,0.9402519464492798
My jaw dropped when I saw my job!,surprise,0.5440139174461365
What an unexpected this decision!,surprise,0.9533007144927979
Wow! I can't believe this situation happened!,surprise,0.9747670292854309
I noticed my relationship today.,surprise,0.6251083016395569
I'm completely shocked by this song!,surprise,0.9791675806045532
the future took me completely by surprise!,surprise,0.9594297409057617
my finances took me completely by surprise!,surprise,0.9635319113731384
I'm head over heels for this food!,surprise,0.4002564251422882
What an unexpected this realization!,surprise,0.9492807388305664
This my family is quite ordinary.,surprise,0.6026803851127625
This the weather came out of nowhere!,surprise,0.9038140177726746
This this surprise is completely unacceptable!,surprise,0.5988487005233765
I'm astonished by this moment!,surprise,0.9751478433609009
this song happened as expected.,surprise,0.44915127754211426
This this conversation came out of nowhere!,surprise,0.9279187321662903
My jaw dropped when I saw my finances!,surprise,0.7711827158927917
the future took me completely by surprise!,surprise,0.9594297409057617
What an unexpected this food!,surprise,0.9215459823608398
I'm astonished by the weather!,surprise,0.9760785102844238
What an unexpected the past!,surprise,0.9477201104164124
the future has me seeing red!,surprise,0.6074320077896118
I'm astonished by this moment!,surprise,0.9751478433609009
I never expected the news to happen!,surprise,0.9425135254859924
I noticed the weather today.,surprise,0.7284250855445862
My jaw dropped when I saw this achievement!,surprise,0.9358760714530945
my job took me completely by surprise!,surprise,0.9586091041564941
This this event is quite ordinary.,surprise,0.643887460231781
My heart races whenever I think about this food.,surprise,0.5270037055015564
I'm completely shocked by this failure!,surprise,0.9759963750839233
I'm astonished by my health!,surprise,0.975742757320404
this decision took me completely by surprise!,surprise,0.963640570640564
this discovery happened as expected.,surprise,0.44479745626449585
I'm overwhelmed with sorrow about my family.,surprise,0.4850233495235443
I'm flabbergasted by this opportunity!,surprise,0.8557961583137512
This this place came out of nowhere!,surprise,0.9298755526542664
What an unexpected this realization!,surprise,0.9492807388305664
I noticed my relationship today.,surprise,0.6251083016395569
This my health came out of nowhere!,surprise,0.9069842100143433
I'm completely shocked by this food!,surprise,0.9734912514686584
My anxiety about this surprise is overwhelming.,surprise,0.7345566153526306
I'm completely shocked by this song!,surprise,0.9791675806045532
I noticed this movie today.,surprise,0.6555511355400085
the weather took me completely by surprise!,surprise,0.954561173915863
My jaw dropped when I saw the news!,surprise,0.8473514318466187
I observed this surprise without much reaction.,surprise,0.9789026975631714
I cherish this surprise more than words can say.,surprise,0.49095502495765686
I'm astonished by the future!,surprise,0.9747061729431152
I never expected my relationship to happen!,surprise,0.9037124514579773
I'm completely shocked by this food!,surprise,0.9734912514686584
I never expected this realization to happen!,surprise,0.9382812976837158
I never expected the weather to happen!,surprise,0.9368730783462524
Wow! I can't believe this movie happened!,surprise,0.9781166315078735
My jaw dropped when I saw this achievement!,surprise,0.9358760714530945
I'm flabbergasted by my relationship!,surprise,0.8840179443359375
I'm flabbergasted by this conversation!,surprise,0.9443908929824829
I noticed this conversation today.,surprise,0.5463617444038391
I'm astonished by this realization!,surprise,0.9777843952178955
I'm over the moon about the past!,surprise,0.5192376375198364
I noticed my family today.,surprise,0.8612544536590576
the future took me completely by surprise!,surprise,0.9594297409057617
This this realization came out of nowhere!,surprise,0.9130789637565613
Wow! I can't believe this event happened!,surprise,0.9784237742424011
this realization happened as expected.,surprise,0.6621918678283691
My jaw dropped when I saw my finances!,surprise,0.7711827158927917
this moment has me seeing red!,surprise,0.7283901572227478
I'm flabbergasted by my finances!,surprise,0.9387102723121643
What an unexpected this failure!,surprise,0.9683179259300232
I'm thinking about this surprise.,surprise,0.9695962071418762
I'm head over heels for this event!,surprise,0.36003968119621277
this place has me seeing red!,surprise,0.8074256777763367
This this memory came out of nowhere!,surprise,0.8938903212547302
I'm over the moon about this moment!,surprise,0.5986375212669373
What an unexpected this gift!,surprise,0.8810355067253113
I never expected this failure to happen!,surprise,0.9170007109642029
I'm completely shocked by the news!,surprise,0.9789816737174988
this situation left me speechless!,surprise,0.5071380138397217
I'm astonished by this situation!,surprise,0.972222626209259
Wow! I can't believe this opportunity happened!,surprise,0.9767837524414062
this decision took me completely by surprise!,surprise,0.963640570640564
this conversation has me seeing red!,surprise,0.7522830367088318
What an unexpected the news!,surprise,0.9339150190353394
I'm head over heels for this conversation!,surprise,0.3388505280017853
I noticed this surprise today.,surprise,0.9612070918083191
What an unexpected this place!,surprise,0.9400366544723511
This this surprise is quite ordinary.,surprise,0.9722661375999451
I'm head over heels for this conversation!,surprise,0.3388505280017853
my job happened as expected.,surprise,0.6730603575706482
I'm over the moon about my family!,surprise,0.36327165365219116
This this surprise has me feeling blue.,surprise,0.8365910649299622
this situation has me seeing red!,surprise,0.4591914117336273
I'm astonished by this book!,surprise,0.9758327007293701
This my friends came out of nowhere!,surprise,0.9123252630233765
Wow! I can't believe this place happened!,surprise,0.9774461388587952
I never expected this song to happen!,surprise,0.9495153427124023
My jaw dropped when I saw this realization!,surprise,0.8753073811531067
This my family is quite ordinary.,surprise,0.6026803851127625
I can't stop crying about this surprise.,surprise,0.9635882377624512
I'm flabbergasted by this memory!,surprise,0.9482064247131348
I'm astonished by this failure!,surprise,0.973642885684967
I'm over the moon about this challenge!,surprise,0.37584036588668823
Tears won't stop falling because of this surprise.,surprise,0.8088459968566895
What an unexpected this memory!,surprise,0.9611039161682129
This this surprise is neither good nor bad.,surprise,0.9200372695922852
What an unexpected my finances!,surprise,0.9406382441520691
This the future came out of nowhere!,surprise,0.8633666038513184
this realization took me completely by surprise!,surprise,0.9609036445617676
the past took me completely by surprise!,surprise,0.9586185216903687
This this gift came out of nowhere!,surprise,0.9423978328704834
This this situation came out of nowhere!,surprise,0.8354500532150269
What an unexpected this conversation!,surprise,0.939934492111206
Wow! I can't believe my relationship happened!,surprise,0.9773809909820557
This this conversation came out of nowhere!,surprise,0.9279187321662903
I can't handle the fear of this surprise.,surprise,0.5262566804885864
I'm astonished by this situation!,surprise,0.972222626209259
I'm completely shocked by this event!,surprise,0.9777147769927979
this memory has me seeing red!,surprise,0.7672606706619263
My jaw dropped when I saw this movie!,surprise,0.8956119418144226
I noticed this achievement today.,surprise,0.8096219301223755
I noticed this surprise today.,surprise,0.9612070918083191
Wow! I can't believe this song happened!,surprise,0.9786084294319153
I'm over the moon about this food!,surprise,0.6728975772857666
My soul is filled with love because of this surprise.,surprise,0.7688953280448914
this moment happened as expected.,surprise,0.5198875069618225
I noticed the weather today.,surprise,0.7284250855445862
this achievement took me completely by surprise!,surprise,0.9615349769592285
this situation left me speechless!,surprise,0.5071380138397217
these changes took me completely by surprise!,surprise,0.9626858830451965
the news took me completely by surprise!,surprise,0.9577000737190247
my family took me completely by surprise!,surprise,0.9564005136489868
this song has me seeing red!,surprise,0.7440282702445984
This this moment came out of nowhere!,surprise,0.9064026474952698
I'm so mad I can't even think straight about this surprise!,surprise,0.854343056678772
I'm so mad I can't even think straight about this surprise!,surprise,0.854343056678772
My jaw dropped when I saw this book!,surprise,0.9059977531433105
I'm completely shocked by my family!,surprise,0.9782007932662964
What an unexpected this gift!,surprise,0.8810355067253113
This this song came out of nowhere!,surprise,0.9119359850883484
This this event is quite ordinary.,surprise,0.643887460231781
I noticed this song today.,surprise,0.5558471083641052
I'm flabbergasted by this book!,surprise,0.9090462327003479
I'm astonished by my job!,surprise,0.9759558439254761
What an unexpected my family!,surprise,0.8865463733673096
My jaw dropped when I saw this book!,surprise,0.9059977531433105
I'm head over heels for this discovery!,surprise,0.4547578990459442
I'm thinking about this place.,surprise,0.29478466510772705
I never expected the future to happen!,surprise,0.9240056872367859
My jaw dropped when I saw my finances!,surprise,0.7711827158927917
my family happened as expected.,surprise,0.8225217461585999
This my family came out of nowhere!,surprise,0.9145321249961853
this surprise makes my heart flutter!,surprise,0.86639803647995
What an unexpected my relationship!,surprise,0.8922513127326965
my family left me speechless!,surprise,0.5753259658813477
I never expected the news to happen!,surprise,0.9425135254859924
I'm over the moon about this place!,surprise,0.7556365132331848
this gift left me speechless!,surprise,0.7558174729347229
I'm completely shocked by this memory!,surprise,0.9771941900253296
I never expected my relationship to happen!,surprise,0.9037124514579773
I feel such deep love for this surprise.,surprise,0.5570670962333679
I'm astonished by this realization!,surprise,0.9777843952178955
I'm completely shocked by my relationship!,surprise,0.9775459170341492
I'm over the moon about this food!,surprise,0.6728975772857666
My jaw dropped when I saw these changes!,surprise,0.8969254493713379
This is the best day ever because of this surprise!,surprise,0.7737270593643188
this opportunity took me completely by surprise!,surprise,0.949096143245697
I'm head over heels for this discovery!,surprise,0.4547578990459442
my job left me speechless!,surprise,0.5207440853118896
this place has me seeing red!,surprise,0.8074256777763367
I never expected my health to happen!,surprise,0.9119548201560974
this surprise is just normal.,surprise,0.9689756035804749
This my job came out of nowhere!,surprise,0.8621748685836792
I'm completely shocked by this food!,surprise,0.9734912514686584
My jaw dropped when I saw this place!,surprise,0.8633989691734314
I never expected this situation to happen!,surprise,0.9375792741775513
I'm flabbergasted by my job!,surprise,0.9108445644378662
I'm completely shocked by the past!,surprise,0.9769154787063599
My jaw dropped when I saw this book!,surprise,0.9059977531433105
I'm over the moon about this food!,surprise,0.6728975772857666
I'm astonished by these changes!,surprise,0.9759308695793152
I'm astonished by this moment!,surprise,0.9751478433609009
I'm flabbergasted by this moment!,surprise,0.926511287689209
This this conversation came out of nowhere!,surprise,0.9279187321662903
I cherish this surprise more than words can say.,surprise,0.49095502495765686
the future took me completely by surprise!,surprise,0.9594297409057617
I noticed this surprise today.,surprise,0.9612070918083191
I'm over the moon about this decision!,surprise,0.44964221119880676
the future took me completely by surprise!,surprise,0.9594297409057617
I'm flabbergasted by this food!,surprise,0.5335953831672668
I noticed this decision today.,surprise,0.8079658150672913
What an unexpected this opportunity!,surprise,0.9113080501556396
My jaw dropped when I saw the future!,surprise,0.7196382284164429
this realization took me completely by surprise!,surprise,0.9609036445617676
this situation left me speechless!,surprise,0.5071380138397217
My jaw dropped when I saw my relationship!,surprise,0.6085594296455383
Wow! I can't believe this situation happened!,surprise,0.9747670292854309
I'm completely shocked by this memory!,surprise,0.9771941900253296
I noticed this decision today.,surprise,0.8079658150672913
this memory makes my heart flutter!,surprise,0.484088271856308
This the news came out of nowhere!,surprise,0.9165553450584412
I'm astonished by the weather!,surprise,0.9760785102844238
This this surprise is completely unacceptable!,surprise,0.5988487005233765
I'm astonished by this surprise!,surprise,0.9795486927032471
these changes took me completely by surprise!,surprise,0.9626858830451965
I never expected this achievement to happen!,surprise,0.9429901242256165
I'm flabbergasted by this challenge!,surprise,0.9122177958488464
My heart races whenever I think about these changes.,surprise,0.4068969190120697
my family happened as expected.,surprise,0.8225217461585999
I'm completely shocked by this moment!,surprise,0.9767228960990906
I'm completely shocked by my health!,surprise,0.9778577089309692
Wow! I can't believe this conversation happened!,surprise,0.9773099422454834
I'm over the moon about my friends!,surprise,0.4907930791378021
What an unexpected this event!,surprise,0.9459967017173767
my relationship has me seeing red!,surprise,0.6259028315544128
Wow! I can't believe this song happened!,surprise,0.9786084294319153
My jaw dropped when I saw this realization!,surprise,0.8753073811531067
I'm over the moon about this decision!,surprise,0.44964221119880676
My heart races whenever I think about this place.,surprise,0.45902568101882935
Tears won't stop falling because of this surprise.,surprise,0.8088459968566895
the news took me completely by surprise!,surprise,0.9577000737190247
My jaw dropped when I saw my finances!,surprise,0.7711827158927917
My heart races whenever I think about the past.,surprise,0.36889204382896423
I never expected this memory to happen!,surprise,0.9380422830581665
This this discovery came out of nowhere!,surprise,0.9152471423149109
I never expected my family to happen!,surprise,0.9233989119529724
My soul is filled with love because of this surprise.,surprise,0.7688953280448914
I'm flabbergasted by this gift!,surprise,0.8295584917068481
I'm astonished by my family!,surprise,0.9764991402626038
I'm flabbergasted by these changes!,surprise,0.9505196809768677
This this situation came out of nowhere!,surprise,0.8354500532150269
What an unexpected this achievement!,surprise,0.9215789437294006
My heart races whenever I think about this conversation.,surprise,0.4251629710197449
this failure left me speechless!,surprise,0.43652480840682983
my job happened as expected.,surprise,0.6730603575706482
my relationship happened as expected.,surprise,0.509903609752655
this situation has me seeing red!,surprise,0.4591914117336273
I noticed the weather today.,surprise,0.7284250855445862
I'm flabbergasted by my relationship!,surprise,0.8840179443359375
My heart races whenever I think about this conversation.,surprise,0.4251629710197449
I never expected this achievement to happen!,surprise,0.9429901242256165
my finances has me seeing red!,surprise,0.6796651482582092
I'm flabbergasted by this event!,surprise,0.8954308032989502
I'm astonished by this achievement!,surprise,0.9773975014686584
I never expected the weather to happen!,surprise,0.9368730783462524
I'm astonished by my friends!,surprise,0.9768094420433044
This this realization is quite ordinary.,surprise,0.7462224364280701
My jaw dropped when I saw this challenge!,surprise,0.9071876406669617
this movie took me completely by surprise!,surprise,0.9431942105293274
I never expected this failure to happen!,surprise,0.9170007109642029
I'm completely shocked by this failure!,surprise,0.9759963750839233
Wow! I can't believe this place happened!,surprise,0.9774461388587952
There's nothing special about this surprise.,surprise,0.9662549495697021
My jaw dropped when I saw this opportunity!,surprise,0.7922090888023376
What an unexpected this achievement!,surprise,0.9215789437294006
this memory took me completely by surprise!,surprise,0.957687258720398
my family has me seeing red!,surprise,0.8351881504058838
my relationship happened as expected.,surprise,0.509903609752655
this surprise doesn't affect me much.,surprise,0.9763988852500916
I'm flabbergasted by my family!,surprise,0.8086398839950562
I'm completely shocked by this discovery!,surprise,0.9776905179023743
I'm completely shocked by this challenge!,surprise,0.979601263999939
this book happened as expected.,surprise,0.521052896976471
I'm over the moon about this moment!,surprise,0.5986375212669373
I'm over the moon about these changes!,surprise,0.7618931531906128
This this failure came out of nowhere!,surprise,0.6902064681053162
What an unexpected this situation!,surprise,0.9606860876083374
I'm head over heels for this discovery!,surprise,0.4547578990459442
My heart races whenever I think about the weather.,surprise,0.34355756640434265
This this event came out of nowhere!,surprise,0.9223819375038147
I'm astonished by this challenge!,surprise,0.9770480394363403
I'm astonished by this opportunity!,surprise,0.978101909160614
What an unexpected this surprise!,surprise,0.9462518692016602
I'm astonished by my friends!,surprise,0.9768094420433044
What an unexpected my family!,surprise,0.8865463733673096
I'm head over heels for this conversation!,surprise,0.3388505280017853
What an unexpected my finances!,surprise,0.9406382441520691
this moment has me seeing red!,surprise,0.7283901572227478
I noticed my health today.,surprise,0.5384129285812378
I'm flabbergasted by this song!,surprise,0.9279127717018127
I'm astonished by this opportunity!,surprise,0.978101909160614
this moment happened as expected.,surprise,0.5198875069618225
the news took me completely by surprise!,surprise,0.9577000737190247
this conversation left me speechless!,surprise,0.5475471019744873
My heart races whenever I think about the weather.,surprise,0.34355756640434265
My jaw dropped when I saw my health!,surprise,0.7877359390258789
My jaw dropped when I saw this surprise!,surprise,0.9725443124771118
I'm completely shocked by my health!,surprise,0.9778577089309692
What a wonderful this surprise we're experiencing!,surprise,0.6616977453231812
I'm flabbergasted by this event!,surprise,0.8954308032989502
I never expected the weather to happen!,surprise,0.9368730783462524
I noticed this discovery today.,surprise,0.6685721278190613
my relationship happened as expected.,surprise,0.509903609752655
these changes took me completely by surprise!,surprise,0.9626858830451965
I'm completely shocked by this discovery!,surprise,0.9776905179023743
I'm over the moon about this moment!,surprise,0.5986375212669373
I'm completely shocked by my job!,surprise,0.9780322313308716
this realization left me speechless!,surprise,0.6324477195739746
this opportunity left me speechless!,surprise,0.6206632852554321
my job has me seeing red!,surprise,0.7661767601966858
this surprise left me speechless!,surprise,0.9591885209083557
This this book came out of nowhere!,surprise,0.9353391528129578
I never expected this food to happen!,surprise,0.9444056749343872
My heart races whenever I think about this movie.,surprise,0.41910022497177124
the news has me seeing red!,surprise,0.8956969976425171
I'm head over heels for the news!,surprise,0.34270527958869934
This this achievement came out of nowhere!,surprise,0.9307271838188171
I never expected this challenge to happen!,surprise,0.9564703106880188
I never expected my family to happen!,surprise,0.9233989119529724
What an unexpected the future!,surprise,0.9314173460006714
this event has me seeing red!,surprise,0.7974180579185486
these changes took me completely by surprise!,surprise,0.9626858830451965
this movie took me completely by surprise!,surprise,0.9431942105293274
This this achievement is quite ordinary.,surprise,0.6339542865753174
I'm flabbergasted by this gift!,surprise,0.8295584917068481
I'm thinking about this surprise.,surprise,0.9695962071418762
This these changes is quite ordinary.,surprise,0.451370507478714
My jaw dropped when I saw this decision!,surprise,0.8182542324066162
these changes makes my heart flutter!,surprise,0.48007720708847046
this discovery has me seeing red!,surprise,0.8320547342300415
this discovery took me completely by surprise!,surprise,0.9606321454048157
What an unexpected the news!,surprise,0.9339150190353394
Tears won't stop falling because of this surprise.,surprise,0.8088459968566895
This this movie came out of nowhere!,surprise,0.9034608602523804
I'm astonished by my finances!,surprise,0.97633957862854
my friends left me speechless!,surprise,0.6102201342582703
this event took me completely by surprise!,surprise,0.9438216090202332
this surprise happened as expected.,surprise,0.9704307317733765
My jaw dropped when I saw this surprise!,surprise,0.9725443124771118
This this song came out of nowhere!,surprise,0.9119359850883484
these changes has me seeing red!,surprise,0.822131872177124
This this conversation came out of nowhere!,surprise,0.9279187321662903
I never expected the weather to happen!,surprise,0.9368730783462524
I'm completely shocked by my relationship!,surprise,0.9775459170341492
What an unexpected this song!,surprise,0.9310981035232544
My heart races whenever I think about this food.,surprise,0.5270037055015564
I'm over the moon about this book!,surprise,0.6010258793830872
I'm over the moon about these changes!,surprise,0.7618931531906128
I'm flabbergasted by the future!,surprise,0.9257551431655884
my job left me speechless!,surprise,0.5207440853118896
This this realization came out of nowhere!,surprise,0.9130789637565613
this discovery took me completely by surprise!,surprise,0.9606321454048157
My jaw dropped when I saw this realization!,surprise,0.8753073811531067
I'm over the moon about this situation!,surprise,0.4578346610069275
this gift took me completely by surprise!,surprise,0.9014362692832947
This this opportunity came out of nowhere!,surprise,0.9175630211830139
My anxiety about this surprise is overwhelming.,surprise,0.7345566153526306
I feel such deep love for this surprise.,surprise,0.5570670962333679
I'm over the moon about this challenge!,surprise,0.37584036588668823
My jaw dropped when I saw my family!,surprise,0.6385996341705322
I'm astonished by this song!,surprise,0.9774414896965027
I never expected this movie to happen!,surprise,0.9381541013717651
I noticed the future today.,surprise,0.7105531692504883
this moment has me seeing red!,surprise,0.7283901572227478
What an unexpected this moment!,surprise,0.9443694353103638
I'm astonished by my friends!,surprise,0.9768094420433044
Wow! I can't believe this event happened!,surprise,0.9784237742424011
My heart races whenever I think about the weather.,surprise,0.34355756640434265
I never expected this place to happen!,surprise,0.953487753868103
My jaw dropped when I saw my finances!,surprise,0.7711827158927917
this place makes my heart flutter!,surprise,0.5357740521430969
I noticed this conversation today.,surprise,0.5463617444038391
I'm so mad I can't even think straight about this surprise!,surprise,0.854343056678772
I'm completely shocked by this situation!,surprise,0.9762852787971497
I'm astonished by this movie!,surprise,0.9767871499061584
What an unexpected this situation!,surprise,0.9606860876083374
I never expected my friends to happen!,surprise,0.9312193989753723
My jaw dropped when I saw this memory!,surprise,0.8411658406257629
I noticed this movie today.,surprise,0.6555511355400085
I'm completely shocked by these changes!,surprise,0.9783487915992737
I'm astonished by this memory!,surprise,0.9749831557273865
I'm completely shocked by the future!,surprise,0.9768848419189453
This my health came out of nowhere!,surprise,0.9069842100143433
My jaw dropped when I saw this conversation!,surprise,0.902923583984375
I noticed this gift today.,surprise,0.7538074254989624
this decision left me speechless!,surprise,0.47678983211517334
this conversation took me completely by surprise!,surprise,0.958186686038971
My heart races whenever I think about these changes.,surprise,0.4068969190120697
this event left me speechless!,surprise,0.6423421502113342
What an unexpected this decision!,surprise,0.9533007144927979
What an unexpected this memory!,surprise,0.9611039161682129
I never expected this failure to happen!,surprise,0.9170007109642029
this decision left me speechless!,surprise,0.47678983211517334
This these changes came out of nowhere!,surprise,0.9157726168632507
I'm flabbergasted by my job!,surprise,0.9108445644378662
I'm over the moon about this challenge!,surprise,0.37584036588668823
I can't handle the fear of this surprise.,surprise,0.5262566804885864
This the weather came out of nowhere!,surprise,0.9038140177726746
I'm flabbergasted by this situation!,surprise,0.94759601354599
I'm flabbergasted by this gift!,surprise,0.8295584917068481
I never expected the future to happen!,surprise,0.9240056872367859
this decision left me speechless!,surprise,0.47678983211517334
I never expected my job to happen!,surprise,0.9071819186210632
I'm flabbergasted by this place!,surprise,0.8994317054748535
I noticed this situation today.,surprise,0.5128169655799866
What an unexpected this conversation!,surprise,0.939934492111206
I never expected this situation to happen!,surprise,0.9375792741775513
I never expected my family to happen!,surprise,0.9233989119529724
This this food came out of nowhere!,surprise,0.913729727268219
I never expected this event to happen!,surprise,0.9575977325439453
I noticed this conversation today.,surprise,0.5463617444038391
This the past came out of nowhere!,surprise,0.8690335750579834
Wow! I can't believe this food happened!,surprise,0.9742082357406616
I'm astonished by this decision!,surprise,0.9766885638237
this moment has me seeing red!,surprise,0.7283901572227478
Wow! I can't believe this memory happened!,surprise,0.9776479005813599
I never expected my health to happen!,surprise,0.9119548201560974
my finances has me seeing red!,surprise,0.6796651482582092
I'm completely shocked by the past!,surprise,0.9769154787063599
This my family is quite ordinary.,surprise,0.6026803851127625
these changes makes my heart flutter!,surprise,0.48007720708847046
this song took me completely by surprise!,surprise,0.9447475075721741
What an unexpected my family!,surprise,0.8865463733673096
the news has me seeing red!,surprise,0.8956969976425171
I'm flabbergasted by my finances!,surprise,0.9387102723121643
My heart races whenever I think about this place.,surprise,0.45902568101882935
I'm head over heels for this realization!,surprise,0.4943409562110901
I noticed the weather today.,surprise,0.7284250855445862
This this song came out of nowhere!,surprise,0.9119359850883484
This this failure came out of nowhere!,surprise,0.6902064681053162
I never expected these changes to happen!,surprise,0.9511993527412415
This the future came out of nowhere!,surprise,0.8633666038513184
my family happened as expected.,surprise,0.8225217461585999
I'm over the moon about this event!,surprise,0.7344675660133362
the weather has me seeing red!,surprise,0.627236545085907
my job took me completely by surprise!,surprise,0.9586091041564941
What an unexpected my job!,surprise,0.8970056176185608
I never expected this opportunity to happen!,surprise,0.944343090057373
What an unexpected this movie!,surprise,0.9059782028198242
I noticed this realization today.,surprise,0.672653079032898
What an unexpected this realization!,surprise,0.9492807388305664
I'm astonished by this realization!,surprise,0.9777843952178955
I'm completely shocked by my finances!,surprise,0.978601336479187
This this event is quite ordinary.,surprise,0.643887460231781
I'm head over heels for this gift!,surprise,0.3422313630580902
these changes is the love of my life!,surprise,0.49646180868148804
My jaw dropped when I saw this achievement!,surprise,0.9358760714530945
This this memory came out of nowhere!,surprise,0.8938903212547302
My heart races whenever I think about the past.,surprise,0.36889204382896423
I'm astonished by this discovery!,surprise,0.9762831926345825
I'm completely shocked by my friends!,surprise,0.978669285774231
I'm completely shocked by the news!,surprise,0.9789816737174988
I'm head over heels for this event!,surprise,0.36003968119621277
This my job came out of nowhere!,surprise,0.8621748685836792
I noticed this conversation today.,surprise,0.5463617444038391
I noticed these changes today.,surprise,0.6200371384620667
Wow! I can't believe this challenge happened!,surprise,0.9777326583862305
I'm flabbergasted by the future!,surprise,0.9257551431655884
this surprise left me speechless!,surprise,0.9591885209083557
the news happened as expected.,surprise,0.6450908780097961
I'm head over heels for this food!,surprise,0.4002564251422882
this surprise is just normal.,surprise,0.9689756035804749
I'm head over heels for these changes!,surprise,0.44476398825645447
I'm flabbergasted by my health!,surprise,0.874780535697937
the weather has me seeing red!,surprise,0.627236545085907
I never expected this opportunity to happen!,surprise,0.944343090057373
My jaw dropped when I saw my relationship!,surprise,0.6085594296455383
I noticed this gift today.,surprise,0.7538074254989624
I'm flabbergasted by the future!,surprise,0.9257551431655884
My jaw dropped when I saw this book!,surprise,0.9059977531433105
this book happened as expected.,surprise,0.521052896976471
I noticed this moment today.,surprise,0.7985544800758362
I'm astonished by my relationship!,surprise,0.9738715291023254
this book left me speechless!,surprise,0.671241819858551
I noticed this event today.,surprise,0.7880958914756775
I'm astonished by this failure!,surprise,0.973642885684967
I never expected this moment to happen!,surprise,0.9442083835601807
I never expected my finances to happen!,surprise,0.9231792092323303
There's nothing special about this surprise.,surprise,0.9662549495697021
What an unexpected my health!,surprise,0.9264621734619141
This this song came out of nowhere!,surprise,0.9119359850883484
I never expected this place to happen!,surprise,0.953487753868103
My heart races whenever I think about these changes.,surprise,0.4068969190120697
My jaw dropped when I saw this food!,surprise,0.8541009426116943
I'm over the moon about this song!,surprise,0.5176523327827454
My heart races whenever I think about this place.,surprise,0.45902568101882935
this conversation has me seeing red!,surprise,0.7522830367088318
My heart races whenever I think about these changes.,surprise,0.4068969190120697
this movie makes my heart flutter!,surprise,0.5539795160293579
I'm astonished by this discovery!,surprise,0.9762831926345825
I'm over the moon about my relationship!,surprise,0.5642743110656738
This this movie is quite ordinary.,surprise,0.3482132852077484
I never expected my relationship to happen!,surprise,0.9037124514579773
What an unexpected my job!,surprise,0.8970056176185608
This this book is quite ordinary.,surprise,0.6052817106246948
I never expected this song to happen!,surprise,0.9495153427124023
this discovery has me seeing red!,surprise,0.8320547342300415
This this challenge came out of nowhere!,surprise,0.9332829713821411
I never expected this decision to happen!,surprise,0.9431445598602295
I'm over the moon about the weather!,surprise,0.43153730034828186
I'm flabbergasted by this situation!,surprise,0.94759601354599
my family has me seeing red!,surprise,0.8351881504058838
I'm over the moon about this realization!,surprise,0.657130777835846
My love for this surprise knows no bounds.,surprise,0.6821194291114807
I'm over the moon about my health!,surprise,0.5801356434822083
I noticed this moment today.,surprise,0.7985544800758362
My jaw dropped when I saw these changes!,surprise,0.8969254493713379
Wow! I can't believe this achievement happened!,surprise,0.9787842631340027
this place is the love of my life!,surprise,0.42661312222480774
I'm head over heels for this realization!,surprise,0.4943409562110901
What an unexpected this moment!,surprise,0.9443694353103638
This this realization came out of nowhere!,surprise,0.9130789637565613
this situation is the love of my life!,surprise,0.3706018328666687
I'm thinking about this surprise.,surprise,0.9695962071418762
my relationship took me completely by surprise!,surprise,0.9629039168357849
My jaw dropped when I saw the news!,surprise,0.8473514318466187
This this decision came out of nowhere!,surprise,0.8723205924034119
I can't stop crying about this surprise.,surprise,0.9635882377624512
I'm over the moon about this discovery!,surprise,0.7588493824005127
Wow! I can't believe the weather happened!,surprise,0.9787089228630066
this surprise makes my heart flutter!,surprise,0.86639803647995
my finances took me completely by surprise!,surprise,0.9635319113731384
My heart races whenever I think about the past.,surprise,0.36889204382896423
I'm over the moon about this challenge!,surprise,0.37584036588668823
This the past came out of nowhere!,surprise,0.8690335750579834
I'm completely shocked by this food!,surprise,0.9734912514686584
I'm completely shocked by this failure!,surprise,0.9759963750839233
I noticed this conversation today.,surprise,0.5463617444038391
My jaw dropped when I saw this achievement!,surprise,0.9358760714530945
This my job came out of nowhere!,surprise,0.8621748685836792
this event left me speechless!,surprise,0.6423421502113342
This this surprise came out of nowhere!,surprise,0.9691605567932129
What an unexpected this place!,surprise,0.9400366544723511
this memory left me speechless!,surprise,0.6894189119338989
I'm flabbergasted by these changes!,surprise,0.9505196809768677
I'm astonished by this gift!,surprise,0.978805661201477
I'm head over heels for this realization!,surprise,0.4943409562110901
my relationship has me seeing red!,surprise,0.6259028315544128
I never expected this book to happen!,surprise,0.9472816586494446
this song left me speechless!,surprise,0.5696759819984436
this surprise is just normal.,surprise,0.9689756035804749
I noticed this challenge today.,surprise,0.6236422657966614
This this movie came out of nowhere!,surprise,0.9034608602523804
I'm astonished by my friends!,surprise,0.9768094420433044
I'm astonished by this memory!,surprise,0.9749831557273865
this book has me seeing red!,surprise,0.796974241733551
This this memory is quite ordinary.,surprise,0.5529441237449646
this food took me completely by surprise!,surprise,0.9499192833900452
this realization took me completely by surprise!,surprise,0.9609036445617676
this surprise took me completely by surprise!,surprise,0.9649918079376221
I'm completely shocked by this situation!,surprise,0.9762852787971497
I'm completely shocked by this challenge!,surprise,0.979601263999939
I'm over the moon about this challenge!,surprise,0.37584036588668823
Wow! I can't believe this book happened!,surprise,0.9781855344772339
I'm astonished by the past!,surprise,0.9742149114608765
Wow! I can't believe this moment happened!,surprise,0.977635383605957
